measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,World Bank Upper Middle Income,Both,All ages,Idiopathic developmental intellectual disability,Percent,2019,0.004890586519316521,0.007669127255334106,0.0022109934511417902
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1990,0.0033147666557716755,0.00398371452957137,0.0027374186011918916
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1991,0.0033134507753417013,0.003982428192789454,0.0027361202313331816
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1992,0.00331215506652506,0.003980967560419524,0.002735096140878278
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1993,0.0033107750113938418,0.003979324715299486,0.0027337275882203327
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1994,0.0033091812047152283,0.003977544144378385,0.00273228137180277
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1995,0.003307355615083195,0.003975522038113957,0.002730609915633798
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1996,0.0033054992980469365,0.003973382857432212,0.002728572206084286
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1997,0.0033039833618903574,0.003971749060419838,0.0027270834153118456
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1998,0.0033025875573080886,0.003969403536577925,0.002725475514404259
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,1999,0.0033010362603184103,0.0039669882525538245,0.002723820005779583
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2000,0.003299115878472761,0.003964286488040019,0.0027219175257136266
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2001,0.003297382024769239,0.0039616765196247095,0.002720225126896125
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2002,0.003296525997489274,0.003961016128502997,0.002719435833412649
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2003,0.0032960371599672273,0.003961038261476367,0.0027189287406825264
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2004,0.003295271540325847,0.003961013617139482,0.0027184571305372404
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2005,0.0032936350585452668,0.003959466944149382,0.002717207437631463
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2006,0.003291540850276687,0.003956826598474362,0.0027149357431695575
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2007,0.0032898023970919896,0.003954892540891594,0.0027130951961311317
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2008,0.0032882294718562955,0.00395305329662689,0.002711053143505976
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2009,0.003286439498314242,0.003950925353893958,0.0027094587394716815
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2010,0.0032839653249593505,0.003947866248623106,0.0027073010386764822
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2011,0.003280982511755321,0.003944606135546411,0.0027044944617039554
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2012,0.0032780832002672995,0.003941190762588505,0.002701811321200872
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2013,0.003275164399930282,0.003937889134524951,0.002699148027240651
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2014,0.0032720024806798414,0.003933855139825121,0.0026966745282121013
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2015,0.003268335050715726,0.0039298005237239165,0.0026939885084734864
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2016,0.003263468378383405,0.003923520355590486,0.002690655105521026
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2017,0.0032583498279401928,0.003917245597285354,0.002687187015179564
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2018,0.0032538432782873122,0.0039117592721273926,0.002683998818213133
Prevalence,World Bank Lower Middle Income,Both,All ages,Autism spectrum disorders,Percent,2019,0.003249642017485203,0.003906857677381406,0.0026811264782316156
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1990,0.0008204998862034749,0.0010494880105992672,0.0006107913282077292
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1991,0.0008178165666722015,0.001043253445515815,0.0006059207908781119
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1992,0.0008166368750702731,0.001046608350190244,0.0006042435281019434
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1993,0.0008142057619792585,0.0010415938294623152,0.0006060146602990422
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1994,0.0008103906311528161,0.0010372374001979018,0.000597874532581993
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1995,0.0008072868213191671,0.0010346904003918373,0.0005968011084674158
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1996,0.0008033218611115884,0.0010263749611668608,0.0005899245826072113
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1997,0.0007998507578479763,0.0010354883515867575,0.0005964045391237552
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1998,0.0007953796837340066,0.0010252234525592752,0.0005909819810600896
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,1999,0.0007919358711330563,0.0010147208365215551,0.0005883057692825322
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2000,0.0007916108842557187,0.001013776163012039,0.0005902501499249356
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2001,0.0007935172435207374,0.0010208617521825264,0.0005882170998968043
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2002,0.0007965859130427574,0.001020046241459304,0.0005922764880111447
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2003,0.0008013557501005459,0.0010328510104910562,0.0005937795857862945
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2004,0.0008058395221738108,0.00104050989135122,0.0005999964348440895
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2005,0.0008100008043777158,0.0010398925546444234,0.0005990784881863688
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2006,0.0008147504736668294,0.001049925784896095,0.0006026462781618494
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2007,0.000821339023290907,0.0010536053476332126,0.0006108728320391756
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2008,0.0008291243207603984,0.0010606551544419566,0.0006147302490141163
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2009,0.000835782695891175,0.0010703814774883282,0.0006187117204690638
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2010,0.0008451769563532414,0.00107784910180346,0.0006255952721027652
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2011,0.0008553338953108798,0.0010956343118511337,0.000636098896486911
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2012,0.0008684583590653922,0.0011168187236164004,0.0006460928006058067
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2013,0.000883638395525034,0.0011297102185853312,0.0006557553283944292
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2014,0.0008976019915860221,0.0011538516443528883,0.0006660936636446844
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2015,0.0009107820587191908,0.00116041488545006,0.0006773854789342391
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2016,0.0009273824185223867,0.0011806158121659316,0.0006902690095433005
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2017,0.0009426215936007733,0.0012054076792515343,0.0007023214003663715
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2018,0.0009548636483765323,0.0012206974316835047,0.000712694855903778
Prevalence,World Bank Low Income,Both,All ages,Eating disorders,Percent,2019,0.000964389364304846,0.001237421436730852,0.0007180232083465927
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1990,0.003910878696925758,0.004673443717062366,0.003226515830032753
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1991,0.003910972826209458,0.004674556060565611,0.003226355492125862
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1992,0.003910159729279797,0.004674401244733068,0.003225206318580718
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1993,0.003910725984487845,0.004675708898227432,0.00322458324313436
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1994,0.003912712906859764,0.004678134214259411,0.003225548495752702
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1995,0.0039151947282750855,0.00468143232572106,0.0032275389027822832
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1996,0.003918144607725706,0.004684859911101484,0.0032306994842622953
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1997,0.003921186653458203,0.00468904327543795,0.003233449410371878
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1998,0.003924472160224342,0.0046928920333545185,0.0032362231356413427
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,1999,0.003927819308911966,0.0046965103543857075,0.0032392885998571764
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2000,0.003930902276972047,0.00469989297842485,0.00324205393910624
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2001,0.003933812794280068,0.004703266885549848,0.003244529209684592
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2002,0.003937022126427962,0.004707184185622604,0.0032476255348133686
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2003,0.003940583935664148,0.0047114606748709185,0.003250600439216509
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2004,0.003943983950046894,0.004715496532400738,0.0032538806520601145
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2005,0.003946873124620953,0.004718814149931982,0.003256222267511106
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2006,0.003949874587613493,0.004722596777031925,0.003258935656180491
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2007,0.003953400739228295,0.004727640388357871,0.0032620522668678617
Prevalence,World Bank Low Income,Both,All ages,Autism spectrum disorders,Percent,2008,0.003957218791771683,0.004732678402206474,0.0032651045897499086
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1990,0.007998155196177156,0.010269941908500503,0.005833002548430317
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1991,0.008025080560229627,0.010304795958632654,0.005855520828436371
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1992,0.008042286714792263,0.010326176530144022,0.005866868707648218
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1993,0.00804847626583761,0.010332914711605402,0.005874279272753491
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1994,0.008055552116545215,0.010337386688392416,0.005881779222002823
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1995,0.008065025482357989,0.01034515962231285,0.005891016211289449
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1996,0.008075807063370717,0.010359165708805346,0.00589976163229891
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1997,0.008086326213397822,0.010372662195466415,0.005908036265535727
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1998,0.008098938751659531,0.010388789197028068,0.005917352992359592
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,1999,0.00811428646610474,0.010407544760787712,0.00592838783241244
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2000,0.008128822823546702,0.010425814114045829,0.005938358740767326
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2001,0.00814161716012093,0.01044077893677273,0.005948192490672273
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2002,0.008154583980839883,0.01045701961032469,0.005957302275872738
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2003,0.008169209253433151,0.010475151725971228,0.005968193498699738
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2004,0.008185271492779103,0.010495952825447987,0.00598077748570264
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2005,0.008200450292659154,0.010515933478126831,0.0059926356595284645
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2006,0.008214963163737462,0.010534425502608514,0.006003829105832982
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2007,0.00822957267091629,0.010551748708360505,0.006014753845274199
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2008,0.008243037779869273,0.010568521813662083,0.00602510668548923
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2009,0.008255339143014205,0.010583785941484672,0.006034590774391356
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2010,0.008265395250203948,0.010595325871861726,0.006041952818063632
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2011,0.008275257474885956,0.010612763453311474,0.00604878642955604
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2012,0.008287750723956154,0.010634163137028951,0.006058418903270718
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2013,0.008301487565807921,0.01065441822283003,0.00606718355077584
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2014,0.008313879588219265,0.010674142305444143,0.006072159733448217
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2015,0.008321221866802923,0.01068784396960785,0.006073857905326098
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2016,0.008324062888800454,0.010691379993932763,0.006078040779627985
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2017,0.008323382848103822,0.01069310365273435,0.006080275136327696
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2018,0.008318525209662376,0.010686918017738098,0.0060810077814342795
Prevalence,World Bank Low Income,Both,All ages,Conduct disorder,Percent,2019,0.008308245441473896,0.010676630989988526,0.006077152655567893
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1990,0.039498686551617916,0.04682591446127201,0.03342291242878186
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1991,0.03963897956227674,0.04698138697295248,0.03353966177279274
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1992,0.03980774243736799,0.04712248779729818,0.03366510225993082
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1993,0.040013448259861875,0.04728516490450093,0.033863247594946244
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1994,0.040242676301888554,0.04748818577520538,0.034052185820484845
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1995,0.04047996531768615,0.04767961748785638,0.034175231207902904
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1996,0.04091872905256622,0.048001316762311334,0.034554242054985425
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1997,0.04165107598339763,0.04865621870890271,0.0352325021275088
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1998,0.04251514116236453,0.04955555518466845,0.036043553518504766
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,1999,0.04333571813864594,0.05051189593159346,0.036802779939951104
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2000,0.04392130829867175,0.05125918815451741,0.037334646954679154
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2001,0.04419047954853502,0.05150785905124101,0.037640533862403784
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2002,0.04425348291342581,0.05143833569325612,0.0377405404429543
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2003,0.04420228915059364,0.05133501761569941,0.037677611720760756
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2004,0.04413172267948551,0.05118752439331638,0.0376183279563473
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2005,0.044140312754063764,0.05112125229261588,0.03769788231295856
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2006,0.04421233694874212,0.051360467480812584,0.03783240930694589
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2007,0.04426767652993727,0.05128099777069414,0.037931772280984224
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2008,0.044317528493864076,0.051400414876360725,0.037930189027586644
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2009,0.04435905254444312,0.05139143274334508,0.03792123689111757
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2010,0.04437810068166546,0.05137285944825992,0.037962652560031514
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2011,0.04420205260241766,0.05119860049084562,0.03784877473898047
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2012,0.04376881122573418,0.05076738983664029,0.03737424560819063
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2013,0.04325165708872238,0.05025700861846509,0.0368091550681368
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2014,0.04283762410372826,0.049856909996804706,0.036347451912194365
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2015,0.04270734519836022,0.049775191663188154,0.036150069742235676
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2016,0.04314395137353277,0.05019600075329721,0.036645356488209616
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2017,0.04362053260878352,0.05094003131775666,0.037060558094743144
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2018,0.04369014576351462,0.0509207210515183,0.03719908248319762
Prevalence,World Bank Upper Middle Income,Both,All ages,Anxiety disorders,Percent,2019,0.04360498793837733,0.05075670044228963,0.037175382340448954
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1990,0.019857424400468886,0.02658140940844525,0.0145765559301386
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1991,0.020102471864794504,0.02702116998141202,0.014751748842729654
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1992,0.020319394042393243,0.02719711562493091,0.014891799025906167
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1993,0.020502797510326312,0.027595790325072256,0.01495572349609444
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1994,0.020622141942603343,0.02770844651128627,0.015007397846201472
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1995,0.020651814863877255,0.02769839479912597,0.014998888467344897
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1996,0.020615364149423162,0.027731309525792183,0.014979810265270536
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1997,0.02055882584417823,0.027643319705765616,0.015000042921322822
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1998,0.02047603565590637,0.02747835098671677,0.0150302949928379
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,1999,0.02035790313692977,0.02713173272227348,0.014999298761534878
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2000,0.02019811428073777,0.026666311707239116,0.014869898895618894
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2001,0.01997125307799036,0.026385971881791485,0.01475082916003253
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2002,0.019688240431968314,0.025879388380021053,0.014548683780725042
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2003,0.01937779679581607,0.02537580937746458,0.014377771476945628
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2004,0.019064759832066108,0.024997953928647475,0.0141410991739573
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2005,0.01878234553735045,0.02461108538540938,0.013968094145547817
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2006,0.018541057206114816,0.024187616696927337,0.0138585616432997
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2007,0.01832040719374422,0.023860703090697766,0.013615970000189256
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2008,0.01809585621150002,0.02378295074731517,0.013463993749201875
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2009,0.01785230175067675,0.023487932556002386,0.013278866269058102
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2010,0.0175921177548605,0.02312552377741728,0.013026938429532123
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2011,0.017310231427759164,0.022754258416096972,0.012884471234051821
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2012,0.01702045315142921,0.022320093222550436,0.012664468713583359
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2013,0.016741276940335535,0.02193244385990773,0.012452974981412847
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2014,0.01648563730204915,0.021609818684706874,0.012262652619808188
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2015,0.01625848420830741,0.021346685836523778,0.012128884524749993
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2016,0.01606619007462892,0.020892114370544015,0.012084119338066072
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2017,0.015898904688029736,0.020847726556185425,0.011921698854064832
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2018,0.0157299960595859,0.020523497190348825,0.011820077462193499
Prevalence,World Bank Upper Middle Income,Both,All ages,Attention-deficit/hyperactivity disorder,Percent,2019,0.015556736715496332,0.02037268866598133,0.011657340619349704
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1990,0.013060301410165521,0.016682999818219645,0.010039974854788542
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1991,0.01321585098330822,0.016877120131060644,0.010157453029935558
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1992,0.013374486410993619,0.017070540633015364,0.01027621390392384
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1993,0.0135335584545622,0.017269285138389025,0.01039122322835596
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1994,0.01369274796318352,0.017458535823065217,0.010502753735552614
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1995,0.01384994091597209,0.017663969166104458,0.010619107414874084
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1996,0.014007640523922312,0.017861205490900943,0.01072735685715963
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1997,0.014166714442278216,0.018033086708767514,0.010835705351072105
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1998,0.014328722899386128,0.01822917746937856,0.01094598743289651
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,1999,0.014494328183830842,0.018429799422489252,0.011058363059896369
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2000,0.014662860358229305,0.01863599491781178,0.011196433747529206
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2001,0.014839907823875065,0.018853929499243943,0.011343431829702063
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2002,0.015025402716384851,0.019084674335580264,0.011482161613488796
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2003,0.015213733947297232,0.01931592099309979,0.011633353331564279
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2004,0.015401032951640598,0.01954586105725378,0.011775556300782955
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2005,0.015582780001634669,0.019766771112470407,0.011906343052584487
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2006,0.015760182218278296,0.019998550991682087,0.012039123163316534
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2007,0.01593705442060209,0.02023126464637911,0.012175642006321864
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2008,0.016113069194298314,0.020453984550793242,0.012311283388671988
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2009,0.01628538391792819,0.020670775194084976,0.012444676949758374
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2010,0.016448611517845626,0.020870525440589347,0.01257048033329185
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2011,0.01660274599822054,0.021060513597035726,0.01268740594162258
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2012,0.016750083717847798,0.02124043034297863,0.01279863209496451
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2013,0.01689127045831092,0.02141213777193902,0.012905069885647852
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2014,0.017029079877825752,0.021588191173079283,0.013007174229420975
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2015,0.01715883292335979,0.021765343739516756,0.013102440679507853
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2016,0.01727494925663076,0.021918384532991643,0.013187440115131871
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2017,0.01738600170634078,0.022032603681765548,0.013266195412781592
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2018,0.017497634642649737,0.022147178709788683,0.013343363143229084
Prevalence,World Bank Upper Middle Income,Both,All ages,Other mental disorders,Percent,2019,0.017606885746057687,0.02227646774777219,0.01341962657675646
Prevalence,World Bank Upper Middle Income,Both,All ages,Substance use disorders,Percent,1990,0.023760332972713002,0.02673818077810527,0.021173999913017424
