measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.14771014981018965,0.16243216446241954,0.13358320403154414
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.14853544432779467,0.16369332284156143,0.1344827930847626
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.1493271943073928,0.16425912347426477,0.13563765852905263
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.15004090571416476,0.1648826312906415,0.13601579407170972
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.1505961179921483,0.16545188638271924,0.13634551122987115
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.1509467447115086,0.1660083338223765,0.13695629394282618
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.15117515286973832,0.16576797263438073,0.13728987269332332
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.15123915589655396,0.16616511565198255,0.13727337255383584
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.15122476442254754,0.1656907550201597,0.13754655758169157
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.15109598761114273,0.16576517998555698,0.13729897169412295
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.1508053828439301,0.1653379673294324,0.13730690794594055
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.15038678085301943,0.16470685524671538,0.13716276089880974
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.1499449098497514,0.16433208517392303,0.1368625422993113
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.1495574101662921,0.1639938010631246,0.136598834321457
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.14924157322037251,0.16388775491414959,0.1361555256918508
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.14904922682346974,0.16309797283242294,0.1359518899023189
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.1489379133536234,0.16281397326040534,0.13552208336086552
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.1488210840403074,0.16268444564332601,0.13543631941492765
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.14864053207711447,0.1623359770780137,0.1353568586389951
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.14834385210556567,0.16206990481963654,0.13574199700668124
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.14816635901515332,0.16184859247692054,0.13530958836493362
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.14842393684512717,0.16231991613505206,0.1358361895130608
5,Prevalence,139,Algeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.1490020639846141,0.16289592048000834,0.1358621985616374
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.13549557011261557,0.1505697521098884,0.12289777090446818
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.13616119908756708,0.15122816475424242,0.12325822864499138
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.1369526064900322,0.15157179872399193,0.12406149174242352
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.13792074386094014,0.15232250587700294,0.12491326979492676
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.13909150257045025,0.15375882086114825,0.12581756052916068
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.14031714392847364,0.1552212436057726,0.1269075299229041
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.1415492115129568,0.15667893578131714,0.12824625951932175
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.1427769797419739,0.1585164279121908,0.12923274205938348
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.14400085163185344,0.15984606403623353,0.13032222518462178
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.14519583553783258,0.16089304628665158,0.13125167843395188
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.14632887116343915,0.16238388974990886,0.13244352461149725
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.14737222406216433,0.16286970795119177,0.13348023671042916
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.14829454946536874,0.1638974862396828,0.13467769041477973
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.14912000359009284,0.16469608579614747,0.13537160741602922
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.14987156657018216,0.1652533803588678,0.13650806777785748
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.15051898074242,0.16656588979682677,0.13691522292227964
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.15107378366328852,0.16649258602954414,0.1374237625304733
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.151522647583703,0.16692771695176636,0.1380920983149314
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.1518927871294655,0.16705873475420144,0.13870209311912207
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.15235500613908068,0.16798001651387862,0.1385482324681987
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.15293632594111448,0.16833154366596412,0.13928585410258446
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.15384869630310322,0.16964921719794002,0.14034166868180592
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.15502104235098166,0.1706833488059571,0.14153345059856612
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.15639974754463684,0.17219413458544944,0.14259955196398225
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.15779726504300481,0.17372870057339174,0.14417307981245345
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.1590539235295111,0.1746410402603341,0.14531854021286508
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.16010458668794458,0.1756263381734913,0.14625588623962438
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.16107090809431843,0.17697310719078754,0.14670065707419522
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.16211154411548567,0.1768994370077868,0.14828428999096482
5,Prevalence,147,Libya,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.16326848024477653,0.17888710191573268,0.14932805268150462
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1827218383609137,0.20017744225812578,0.16714787321557914
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.1831936286399623,0.2005575921130705,0.16763968075796762
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.18384783435421337,0.20104541343533044,0.168523190665667
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.18472361390729639,0.20200443912810695,0.16951571710720287
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.1857337777974017,0.20292211304402202,0.17045610194740418
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.1868256551618126,0.2040840601816155,0.1711089983563581
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.18822640003427335,0.20529813193883922,0.17290945481945177
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.19000499645442845,0.20694000846902103,0.17471975228281184
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.1919209970586865,0.20940757878334434,0.1764069995400501
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.19366000297275526,0.21127875210250138,0.17795562685184704
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.1948966569580971,0.21248924844197223,0.17915055160570623
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.19562270787559272,0.21285285362213077,0.18003839176396258
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.19613942611712384,0.21311635345425284,0.18063809630448013
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.19653166671193795,0.21335308460254468,0.18133408659349753
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.19681383742308672,0.21405194445435533,0.18170556382274333
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.19704059320770262,0.21448536377572047,0.18203412798398436
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.19742330134678804,0.21445181532102392,0.18261331119753807
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.1980768653809663,0.2147204268081689,0.18287668154344103
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.19883866271719497,0.21590701077252378,0.1834467356471122
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.1994416029782225,0.21679722922619313,0.18388101001487497
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.19962063713483935,0.21684170328203856,0.18380329552729713
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.19956973714753165,0.2167089646477223,0.1839923437419487
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.1996531452993317,0.2168175122963273,0.18398055451127432
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.19973718437184104,0.21691907943508484,0.18425567796142986
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.19972670181061528,0.21687302850601758,0.18428919965940274
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.1995286163434958,0.21637297236822356,0.18427888615012303
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.19798263244523662,0.21465991538545978,0.1833483775097428
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.1963387659129746,0.21264066351514846,0.18197541041256823
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.19544848224842734,0.21119413839216478,0.18093542580471936
5,Prevalence,142,Iran (Islamic Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.1941693731645908,0.20929476600055427,0.1794945496237698
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.10734589935432015,0.1172752102393729,0.09691047115332037
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.10710163253155085,0.11655813702065224,0.09667545888800912
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.10695332507006913,0.11651490197018356,0.09663516500996525
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.10686398882694166,0.11645805470496833,0.09661638670671036
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.10684620669350126,0.1164720162913893,0.0966485008595571
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.1068890248948,0.11657884262601069,0.09678876657922221
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.107037608013452,0.11661235618030426,0.09672733290789147
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.10733073823993683,0.11693779532194518,0.09679900147740068
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.10768294554211635,0.1174208449784874,0.09732736335203797
5,Prevalence,165,Pakistan,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.10803375110163248,0.11750121811977496,0.09747584877188016
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1321789522630162,0.14744197288163235,0.11928858672148611
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.13265970491824447,0.14828074361059823,0.12027516099614977
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.13312315937861693,0.1483942915791357,0.12063144443043755
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.1335814661097687,0.14924902172607804,0.12099131624775523
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.1340160670658957,0.15015034058839555,0.12136587707932509
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.1344507776159386,0.15052126998907625,0.12180543868615466
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.13480942170494842,0.15062442780523916,0.12220250380033688
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.13519796120615232,0.1511041595671143,0.12234469946160756
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.1355035961380595,0.150876070004827,0.12227362465364705
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.13584016355323147,0.15127731382498086,0.12298510184485092
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.13617062339014832,0.15192351552316108,0.12267297296766502
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.13655439103428885,0.15205870173823446,0.1236738841261978
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.13691147126519046,0.15201816475650945,0.12414648574158027
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.13737089689026283,0.15249921143171186,0.12465236226267586
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.1377411054314233,0.15296581938998097,0.1248554899419196
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.1381034507751191,0.15343528887495794,0.1248388687965429
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.13833654642637316,0.15339363084093874,0.12526114271041897
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.13843115277100135,0.15399078909159822,0.12542344975796413
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.13849455407464667,0.15425019636144655,0.12565744460739708
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.13857538025970387,0.15404864339660862,0.12531397977348022
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.13868720542362956,0.15486327607604788,0.1255683017509315
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.13888737225170747,0.15487257374477034,0.12579286471379802
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.13911770851402128,0.154866513830566,0.12603199118604794
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.1393805913839065,0.15541703339985702,0.1261427095642209
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.13955796856748423,0.15553978227455612,0.12657891762002743
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.1396813715186353,0.1557896878098755,0.1262168766641938
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.13979588500369203,0.1556444600431749,0.12634983308682274
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.13990318142977348,0.1556492697375526,0.12655100911650954
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.1400174278766892,0.15655521614583853,0.12685178146574635
5,Prevalence,123,Peru,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.140104641675915,0.15602671588787778,0.12686333457826615
5,Prevalence,127,El Salvador,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.13392075230261996,0.14669815849115084,0.12201575517307575
5,Prevalence,127,El Salvador,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.13389163610115726,0.1471808728553984,0.12213299259994925
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.1264089604740186,0.13957532322036836,0.11490878263445822
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.12711710318132388,0.14039119872586703,0.11543826024407616
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.12772564042613765,0.14068020500337966,0.11638487949263082
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.12811023203545366,0.1414305102613134,0.11647895457707784
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.12874858177032844,0.14220253712102074,0.11731931527015407
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.12971353794148438,0.14382232380306373,0.11801978824492562
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.1307416060677433,0.14420360627574078,0.11913983488534619
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.13183609546765473,0.14564568609110673,0.11980192917823336
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.13282564430311058,0.1467068052868273,0.1209113900748545
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.13369463610799767,0.1479314223993308,0.12158633695770106
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.1344824636481818,0.14904667290300677,0.12214688980086436
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.13537238134396415,0.14954287564580326,0.12298407440500617
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.13646613236662636,0.15048378255194783,0.12420832587342122
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.13724678740267904,0.151735429499416,0.1245724431108955
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.13743566419338996,0.15187531085347195,0.12469153453598525
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.13760727504405665,0.15213879041464837,0.12476354992763929
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.13819551099970573,0.15243703496113015,0.12543126283490091
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.13905374503528312,0.1532785205042845,0.1263650071266364
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.13941005600006703,0.1537805484219928,0.12660404326816724
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.13940723430824847,0.15381943057879832,0.1268408422656406
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.13979205965156233,0.1542986000032823,0.12729169570313456
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.14076462007321924,0.15532199800619548,0.12794128616885547
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.14178950118028513,0.15665142756622832,0.12878345367693958
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.14222980409569294,0.15753997652023802,0.12920710986361095
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.14235828089819835,0.15783275443742864,0.12906368712849622
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.14241015131881604,0.157426248009734,0.12916618469488902
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.14240278294591838,0.1578490098752365,0.12943307273292987
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.14220718388383574,0.1574494881881484,0.1292511331256552
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.14252119735893923,0.15715860549067973,0.12982382339699974
5,Prevalence,150,Oman,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.14340187645246794,0.15829393338515663,0.13068010056793508
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.12399471746552135,0.13753603498334033,0.10943739583486933
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.12340231091334145,0.1365163872624823,0.1091415596481072
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.12297963090943781,0.13613952619173383,0.10908005279390173
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.12273352812457804,0.13610668456157324,0.10903426166403246
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.12258406643236648,0.13588213603581833,0.10885343902820387
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.12257598469578922,0.1358644606716996,0.10894395608009015
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.12289159402512838,0.13574362472595178,0.10954591988933723
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.12369056327270968,0.13618530218053596,0.11030377649800474
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.12465071503012201,0.13749087511594504,0.11104038935563498
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,1999,0.12558630834150764,0.1384129864528882,0.11185572267810567
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2000,0.1262550143746371,0.139022847534372,0.11255904606974738
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2001,0.12673890078699074,0.13944461195289135,0.1133370433841863
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2002,0.127294290290079,0.14006366530565695,0.11383591855269966
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2003,0.12781927793730258,0.1405459801952737,0.11455000018537848
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2004,0.12844924978524672,0.14128355462869108,0.115018966625012
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2005,0.1290392403565724,0.14214372585947999,0.11564629566331114
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2006,0.1297592278624506,0.1424540397445401,0.11659200275501502
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2007,0.1305686611163891,0.14340795447474022,0.11733570929593443
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2008,0.13138915366091572,0.1442335402973525,0.11863083156963376
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2009,0.132155623527085,0.1446499463010888,0.11916469380088122
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,0.1328269147292545,0.14513100932841716,0.12010413675725885
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2011,0.13310846726483946,0.14537761279590822,0.12065694293392755
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2012,0.13295370328191775,0.1452099065197778,0.12033709830050487
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2013,0.1326736326517473,0.14502490084455913,0.12020424743639033
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2014,0.13249294187403682,0.1449776345408418,0.11997449979168624
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2015,0.13267951635497258,0.1449828995547417,0.12000996055590829
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2016,0.13310991679586526,0.1454928747620284,0.12078220233786767
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2017,0.13362453872831284,0.14656714432914741,0.12086230335669813
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2018,0.1341804481582779,0.14675400117668705,0.12177719045398686
5,Prevalence,164,Nepal,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.13487733275269256,0.14721135095029206,0.12185633388612843
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1990,0.11330518790600687,0.12434402361205006,0.10353260285551937
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1991,0.11348766926953459,0.12461657089922587,0.10390201532593497
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1992,0.11367542435652618,0.12439380454980557,0.10421514676806133
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1993,0.11390809012748238,0.12525754885216583,0.10436346113325082
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1994,0.11413839987783712,0.1250102590080125,0.10418778205582338
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1995,0.11440202578934922,0.1254802389370316,0.10432507505653303
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1996,0.11473402925640142,0.12545233444564535,0.1050497871857809
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1997,0.11508298992787232,0.12579338408095048,0.10532543655594663
5,Prevalence,173,Gabon,3,Both,22,All ages,558,Mental disorders,2,Percent,1998,0.11550417637931266,0.12632971098096818,0.10553056735681554
